Date,Open,High,Low,Close
2021-06-24 13:00:00,425.19,425.53,424.77,425.13
2021-06-24 14:00:00,425.13,425.55,425.11,425.39
2021-06-24 15:00:00,425.39,425.42,424.85,425.09
2021-06-25 09:00:00,425.9,426.11,425.55,425.85
2021-06-25 10:00:00,425.85,426.48,425.61,425.9
2021-06-25 11:00:00,425.9,426.36,425.85,426.29
2021-06-25 12:00:00,426.29,426.38,426.08,426.29
2021-06-25 13:00:00,426.29,426.32,425.95,426.25
2021-06-25 14:00:00,426.25,426.62,426.14,426.54
2021-06-25 15:00:00,426.54,427.09,426.41,426.56
2021-06-28 09:00:00,427.17,427.24,426.02,426.69
2021-06-28 10:00:00,426.69,426.87,426.34,426.5
2021-06-28 11:00:00,426.5,426.79,426.15,426.53
2021-06-28 12:00:00,426.53,426.65,426.17,426.18
2021-06-28 13:00:00,426.18,426.52,425.89,426.5
2021-06-28 14:00:00,426.5,427.0,426.47,426.92
2021-06-28 15:00:00,426.92,427.65,426.75,427.49
2021-06-29 09:00:00,427.89,428.4,427.86,428.17
2021-06-29 10:00:00,428.17,428.56,427.94,428.17
2021-06-29 11:00:00,428.17,428.25,427.85,428.0
2021-06-29 12:00:00,428.0,428.09,427.77,428.01
2021-06-29 13:00:00,428.01,428.07,427.64,427.87
2021-06-29 14:00:00,427.87,428.06,427.14,427.54
2021-06-29 15:00:00,427.54,427.81,427.3,427.67
2021-06-30 09:00:00,427.2,427.96,427.2,427.56
2021-06-30 10:00:00,427.56,428.32,427.52,428.21
2021-06-30 11:00:00,428.21,428.38,427.8,427.97
2021-06-30 12:00:00,427.97,428.18,427.72,428.01
2021-06-30 13:00:00,428.01,428.1,427.78,427.89
2021-06-30 14:00:00,427.89,428.04,427.58,427.92
2021-06-30 15:00:00,427.92,428.76,427.88,428.07
2021-07-01 09:00:00,428.87,429.49,428.8,429.34
2021-07-01 10:00:00,429.34,429.74,429.1,429.47
2021-07-01 11:00:00,429.47,429.71,428.86,429.55
2021-07-01 12:00:00,429.55,429.66,429.41,429.5
2021-07-01 13:00:00,429.5,430.21,429.43,429.91
2021-07-01 14:00:00,429.91,430.41,429.82,430.38
2021-07-01 15:00:00,430.38,430.6,430.04,430.47
2021-07-02 09:00:00,431.65,431.92,431.33,431.81
2021-07-02 10:00:00,431.81,431.97,431.61,431.9
2021-07-02 11:00:00,431.9,432.63,431.84,432.45
2021-07-02 12:00:00,432.45,433.3,432.34,433.27
2021-07-02 13:00:00,433.27,433.49,433.02,433.31
2021-07-02 14:00:00,433.31,433.57,433.18,433.27
2021-07-02 15:00:00,433.27,434.1,433.19,433.75
2021-07-06 09:00:00,433.78,434.01,432.85,432.98
2021-07-06 10:00:00,432.98,433.05,431.0,431.01
2021-07-06 11:00:00,431.01,431.48,430.45,431.15
2021-07-06 12:00:00,431.15,431.15,430.0,431.03
2021-07-06 13:00:00,431.03,431.81,430.92,431.74
2021-07-06 14:00:00,431.74,432.45,431.67,432.11
2021-07-06 15:00:00,432.11,433.21,432.06,432.9
2021-07-07 09:00:00,433.66,434.19,433.39,433.73
2021-07-07 10:00:00,433.73,433.84,431.51,432.65
2021-07-07 11:00:00,432.65,434.17,432.28,433.79
2021-07-07 12:00:00,433.79,434.45,433.77,434.05
2021-07-07 13:00:00,434.05,434.23,433.61,433.88
2021-07-07 14:00:00,433.88,434.73,433.74,434.48
2021-07-07 15:00:00,434.48,434.76,434.1,434.43
2021-07-08 09:00:00,428.78,429.6,427.61,429.45
2021-07-08 10:00:00,429.45,429.46,427.52,428.14
2021-07-08 11:00:00,428.14,431.11,427.98,430.92
2021-07-08 12:00:00,430.92,431.74,430.64,431.55
2021-07-08 13:00:00,431.55,431.64,430.86,430.99
2021-07-08 14:00:00,430.99,431.04,429.82,430.27
2021-07-08 15:00:00,430.27,430.98,429.14,430.95
2021-07-09 09:00:00,432.53,433.64,432.3,433.58
2021-07-09 10:00:00,433.58,434.44,433.58,434.08
2021-07-09 11:00:00,434.08,435.23,434.08,434.73
2021-07-09 12:00:00,434.73,435.09,434.59,434.83
2021-07-09 13:00:00,434.83,435.0,434.6,434.96
2021-07-09 14:00:00,434.96,435.66,434.96,435.57
2021-07-09 15:00:00,435.57,435.81,435.29,435.48
2021-07-12 09:00:00,435.42,435.94,434.97,435.93
2021-07-12 10:00:00,435.93,436.74,435.62,436.62
2021-07-12 11:00:00,436.62,436.66,436.07,436.58
2021-07-12 12:00:00,436.58,436.73,436.38,436.53
2021-07-12 13:00:00,436.53,436.8,436.41,436.57
2021-07-12 14:00:00,436.57,437.1,436.52,436.88
2021-07-12 15:00:00,436.88,437.33,436.75,437.09
2021-07-13 09:00:00,436.26,437.12,436.22,436.81
2021-07-13 10:00:00,436.81,437.49,436.55,436.91
2021-07-13 11:00:00,436.91,437.79,436.91,437.73
2021-07-13 12:00:00,437.73,437.85,437.4,437.52
2021-07-13 13:00:00,437.52,437.54,435.74,436.46
2021-07-13 14:00:00,436.46,436.54,435.57,436.28
2021-07-13 15:00:00,436.28,436.29,435.31,435.61
2021-07-14 09:00:00,437.39,437.92,436.93,437.01
2021-07-14 10:00:00,437.01,437.45,436.51,437.01
2021-07-14 11:00:00,437.01,437.03,434.91,435.0
2021-07-14 12:00:00,435.0,436.77,434.96,436.5
2021-07-14 13:00:00,436.5,436.63,435.81,436.48
2021-07-14 14:00:00,436.48,436.97,436.38,436.63
2021-07-14 15:00:00,436.63,437.08,436.0,436.22
2021-07-15 09:00:00,434.81,435.42,433.98,435.35
2021-07-15 10:00:00,435.35,435.53,434.18,434.78
2021-07-15 11:00:00,434.78,435.36,434.2,434.74
2021-07-15 12:00:00,434.74,434.95,434.01,434.56
2021-07-15 13:00:00,434.56,434.6,432.72,432.79
2021-07-15 14:00:00,432.79,434.21,432.74,434.21
2021-07-15 15:00:00,434.21,434.81,434.02,434.73
2021-07-16 09:00:00,436.0,436.06,434.91,435.2
2021-07-16 10:00:00,435.2,435.27,433.14,433.8
2021-07-16 11:00:00,433.8,433.95,432.94,433.65
2021-07-16 12:00:00,433.65,434.23,433.51,433.69
2021-07-16 13:00:00,433.69,434.07,433.04,433.17
2021-07-16 14:00:00,433.17,433.19,432.04,432.22
2021-07-16 15:00:00,432.22,432.34,430.92,431.4
2021-07-19 09:00:00,426.19,426.71,423.95,424.25
2021-07-19 10:00:00,424.25,424.59,422.66,424.11
2021-07-19 11:00:00,424.11,425.38,423.57,424.93
2021-07-19 12:00:00,424.93,424.93,422.26,422.86
2021-07-19 13:00:00,422.86,423.46,421.97,422.14
2021-07-19 14:00:00,422.14,423.41,422.0,422.4
2021-07-19 15:00:00,422.4,425.01,422.19,424.96
2021-07-20 09:00:00,425.68,428.39,424.83,428.25
2021-07-20 10:00:00,428.25,430.27,427.95,430.23
2021-07-20 11:00:00,430.23,431.16,429.84,431.11
2021-07-20 12:00:00,431.11,432.02,430.85,432.0
2021-07-20 13:00:00,432.0,432.08,430.74,431.07
2021-07-20 14:00:00,431.07,431.92,431.07,431.54
2021-07-20 15:00:00,431.54,432.42,431.03,431.03
2021-07-21 09:00:00,432.35,433.69,432.14,433.66
2021-07-21 10:00:00,433.66,433.72,432.85,433.45
2021-07-21 11:00:00,433.45,434.02,433.11,434.0
2021-07-21 12:00:00,434.0,434.02,433.41,433.45
2021-07-21 13:00:00,433.45,434.04,433.44,433.91
2021-07-21 14:00:00,433.91,434.17,433.62,434.17
2021-07-21 15:00:00,434.17,434.7,433.54,434.56
2021-07-22 09:00:00,434.74,435.03,433.93,434.4
2021-07-22 10:00:00,434.4,435.37,434.07,435.04
2021-07-22 11:00:00,435.04,435.14,434.17,434.5
2021-07-22 12:00:00,434.5,434.82,433.69,434.81
2021-07-22 13:00:00,434.81,435.24,434.68,435.23
2021-07-22 14:00:00,435.23,435.72,435.16,435.66
2021-07-22 15:00:00,435.66,435.71,435.11,435.49
2021-07-23 09:00:00,437.53,437.65,436.79,436.97
2021-07-23 10:00:00,436.97,438.38,436.95,438.31
2021-07-23 11:00:00,438.31,439.5,438.29,438.73
2021-07-23 12:00:00,438.73,439.38,438.71,439.35
2021-07-23 13:00:00,439.35,440.03,439.34,439.77
2021-07-23 14:00:00,439.77,440.0,439.58,439.74
2021-07-23 15:00:00,439.74,440.3,439.16,439.89
2021-07-26 09:00:00,439.31,440.24,439.26,439.98
2021-07-26 10:00:00,439.98,440.07,439.26,439.65
2021-07-26 11:00:00,439.65,440.75,439.4,440.71
2021-07-26 12:00:00,440.71,440.82,439.93,440.18
2021-07-26 13:00:00,440.18,440.7,440.17,440.33
2021-07-26 14:00:00,440.33,440.68,440.18,440.61
2021-07-26 15:00:00,440.61,441.03,440.44,440.99
2021-07-27 09:00:00,439.91,439.92,438.53,439.25
2021-07-27 10:00:00,439.25,439.64,437.93,438.56
2021-07-27 11:00:00,438.56,439.09,436.76,437.61
2021-07-27 12:00:00,437.61,437.61,436.37,436.81
2021-07-27 13:00:00,436.81,437.2,435.99,436.34
2021-07-27 14:00:00,436.34,438.06,436.27,438.02
2021-07-27 15:00:00,438.02,439.06,437.69,438.99
2021-07-28 09:00:00,439.69,439.83,438.11,438.61
2021-07-28 10:00:00,438.61,439.58,438.15,439.31
2021-07-28 11:00:00,439.31,439.52,438.88,439.27
2021-07-28 12:00:00,439.27,439.34,438.41,438.61
2021-07-28 13:00:00,438.61,438.72,437.9,438.19
2021-07-28 14:00:00,438.19,440.3,437.31,439.69
2021-07-28 15:00:00,439.69,439.97,438.73,438.79
2021-07-29 09:00:00,439.82,441.09,439.81,440.76
2021-07-29 10:00:00,440.76,441.5,440.38,441.5
2021-07-29 11:00:00,441.5,441.7,441.11,441.21
2021-07-29 12:00:00,441.21,441.75,441.18,441.36
2021-07-29 13:00:00,441.36,441.8,441.34,441.52
2021-07-29 14:00:00,441.52,441.63,440.94,441.14
2021-07-29 15:00:00,441.14,441.15,440.64,440.68
2021-07-30 09:00:00,437.91,439.69,437.91,439.39
2021-07-30 10:00:00,439.39,440.06,438.52,438.59
2021-07-30 11:00:00,438.59,439.18,438.07,438.41
2021-07-30 12:00:00,438.41,439.07,438.28,438.95
2021-07-30 13:00:00,438.95,439.17,438.55,438.87
2021-07-30 14:00:00,438.87,438.93,437.77,438.53
2021-07-30 15:00:00,438.53,438.88,438.01,438.49
2021-08-02 09:00:00,440.34,440.93,440.07,440.23
2021-08-02 10:00:00,440.23,440.76,439.68,439.98
2021-08-02 11:00:00,439.98,440.4,438.77,438.84
2021-08-02 12:00:00,438.84,439.16,438.19,438.81
2021-08-02 13:00:00,438.81,439.22,438.16,438.57
2021-08-02 14:00:00,438.57,438.97,438.4,438.79
2021-08-02 15:00:00,438.79,438.9,437.3,437.58
2021-08-03 09:00:00,438.44,438.68,436.32,436.4
2021-08-03 10:00:00,436.4,438.13,436.1,437.46
2021-08-03 11:00:00,437.46,439.84,437.04,439.75
2021-08-03 12:00:00,439.75,439.84,439.06,439.8
2021-08-03 13:00:00,439.8,440.29,439.8,440.2
2021-08-03 14:00:00,440.2,440.64,439.86,440.46
2021-08-03 15:00:00,440.46,441.28,440.46,441.12
2021-08-04 09:00:00,439.77,440.2,439.47,439.93
2021-08-04 10:00:00,439.93,440.4,439.04,439.42
2021-08-04 11:00:00,439.42,439.92,438.73,439.42
2021-08-04 12:00:00,439.42,439.72,439.2,439.57
2021-08-04 13:00:00,439.57,440.12,439.56,439.83
2021-08-04 14:00:00,439.83,440.28,439.6,439.69
2021-08-04 15:00:00,439.69,439.89,438.97,439.02
2021-08-05 09:00:00,440.22,440.81,439.88,440.8
2021-08-05 10:00:00,440.8,441.07,440.33,440.98
2021-08-05 11:00:00,440.98,441.13,440.77,440.88
2021-08-05 12:00:00,440.88,441.02,440.44,440.45
2021-08-05 13:00:00,440.45,441.0,440.41,441.0
2021-08-05 14:00:00,441.0,441.14,440.67,440.74
2021-08-05 15:00:00,440.74,441.85,440.65,441.76
2021-08-06 09:00:00,442.09,442.94,441.85,442.05
2021-08-06 10:00:00,442.05,442.64,441.8,442.11
2021-08-06 11:00:00,442.11,442.57,441.85,442.55
2021-08-06 12:00:00,442.55,442.79,442.32,442.77
2021-08-06 13:00:00,442.77,442.83,442.5,442.65
2021-08-06 14:00:00,442.65,442.73,442.05,442.06
2021-08-06 15:00:00,442.06,442.67,441.94,442.53
2021-08-09 09:00:00,442.45,442.8,441.31,441.75
2021-08-09 10:00:00,441.75,442.28,441.45,441.84
2021-08-09 11:00:00,441.84,442.36,441.72,442.35
2021-08-09 12:00:00,442.35,442.37,442.03,442.18
2021-08-09 13:00:00,442.18,442.33,442.06,442.24
2021-08-09 14:00:00,442.24,442.77,442.24,442.49
2021-08-09 15:00:00,442.49,442.65,441.98,442.14
2021-08-10 09:00:00,442.61,443.03,442.23,442.89
2021-08-10 10:00:00,442.89,443.44,441.88,442.33
2021-08-10 11:00:00,442.33,443.05,441.91,443.04
2021-08-10 12:00:00,443.04,443.31,442.76,442.89
2021-08-10 13:00:00,442.89,443.0,442.5,442.96
2021-08-10 14:00:00,442.96,443.07,442.4,442.84
2021-08-10 15:00:00,442.84,442.89,442.21,442.66
2021-08-11 09:00:00,443.8,443.89,443.24,443.56
2021-08-11 10:00:00,443.56,443.8,443.27,443.36
2021-08-11 11:00:00,443.36,443.38,442.62,442.78
2021-08-11 12:00:00,442.78,443.26,442.74,443.25
2021-08-11 13:00:00,443.25,443.49,443.15,443.37
2021-08-11 14:00:00,443.37,443.5,443.12,443.38
2021-08-11 15:00:00,443.38,443.77,443.37,443.73
2021-08-12 09:00:00,443.62,443.63,442.88,443.13
2021-08-12 10:00:00,443.13,443.77,442.66,443.75
2021-08-12 11:00:00,443.75,444.11,443.38,443.89
2021-08-12 12:00:00,443.89,444.45,443.88,444.33
2021-08-12 13:00:00,444.33,444.5,444.12,444.36
2021-08-12 14:00:00,444.36,444.9,444.27,444.85
2021-08-12 15:00:00,444.85,445.26,444.85,445.07
2021-08-13 09:00:00,445.58,445.85,445.14,445.5
2021-08-13 10:00:00,445.5,445.82,445.07,445.45
2021-08-13 11:00:00,445.45,445.69,445.35,445.52
2021-08-13 12:00:00,445.52,445.62,445.35,445.55
2021-08-13 13:00:00,445.55,445.8,445.4,445.73
2021-08-13 14:00:00,445.73,445.75,445.2,445.43
2021-08-13 15:00:00,445.43,445.93,445.33,445.9
2021-08-16 09:00:00,444.54,444.75,443.1,443.38
2021-08-16 10:00:00,443.38,444.13,442.87,443.13
2021-08-16 11:00:00,443.13,444.4,443.07,444.18
2021-08-16 12:00:00,444.18,444.93,444.13,444.88
2021-08-16 13:00:00,444.88,445.66,444.81,445.65
2021-08-16 14:00:00,445.65,446.42,445.52,446.11
2021-08-16 15:00:00,446.11,447.11,446.02,447.02
2021-08-17 09:00:00,444.24,444.81,443.27,443.66
2021-08-17 10:00:00,443.66,444.97,443.38,444.37
2021-08-17 11:00:00,444.37,444.52,443.0,443.06
2021-08-17 12:00:00,443.06,443.28,440.89,441.0
2021-08-17 13:00:00,441.0,442.19,440.84,442.09
2021-08-17 14:00:00,442.09,443.16,441.76,443.06
2021-08-17 15:00:00,443.06,444.07,442.74,444.06
2021-08-18 09:00:00,442.96,444.12,442.67,444.08
2021-08-18 10:00:00,444.08,444.63,443.63,443.8
2021-08-18 11:00:00,443.8,443.84,443.14,443.37
2021-08-18 12:00:00,443.37,443.7,442.96,443.37
2021-08-18 13:00:00,443.37,443.44,442.87,443.33
2021-08-18 14:00:00,443.33,444.19,441.7,442.85
2021-08-18 15:00:00,442.85,442.85,438.92,439.21
2021-08-19 09:00:00,436.27,438.87,436.12,438.53
2021-08-19 10:00:00,438.53,440.0,437.5,439.5
2021-08-19 11:00:00,439.5,441.06,438.81,440.73
2021-08-19 12:00:00,440.73,441.14,439.97,440.88
2021-08-19 13:00:00,440.88,440.94,438.92,438.92
2021-08-19 14:00:00,438.92,439.73,437.46,439.64
2021-08-19 15:00:00,439.64,441.06,439.25,439.84
2021-08-20 09:00:00,440.23,442.08,439.71,441.85
2021-08-20 10:00:00,441.85,443.01,441.74,442.19
2021-08-20 11:00:00,442.19,442.78,441.96,442.44
2021-08-20 12:00:00,442.44,443.56,442.32,443.22
2021-08-20 13:00:00,443.22,443.54,442.72,442.78
2021-08-20 14:00:00,442.78,443.21,442.45,442.83
2021-08-20 15:00:00,442.83,443.71,442.72,443.33
2021-08-23 09:00:00,445.16,446.37,445.16,446.33
2021-08-23 10:00:00,446.33,447.32,446.17,447.25
2021-08-23 11:00:00,447.25,447.86,447.24,447.75
2021-08-23 12:00:00,447.75,448.17,447.67,448.15
2021-08-23 13:00:00,448.15,448.23,447.43,447.71
2021-08-23 14:00:00,447.71,448.11,447.64,448.03
2021-08-23 15:00:00,448.03,448.07,447.14,447.25
2021-08-24 09:00:00,447.97,448.18,447.42,448.01
2021-08-24 10:00:00,448.01,448.46,447.81,448.19
2021-08-24 11:00:00,448.19,448.38,447.74,448.04
2021-08-24 12:00:00,448.04,448.04,447.58,447.92
2021-08-24 13:00:00,447.92,448.32,447.91,448.23
2021-08-24 14:00:00,448.23,448.5,448.21,448.48
2021-08-24 15:00:00,448.48,448.54,447.69,447.95
2021-08-25 09:00:00,448.17,448.34,447.77,448.3
2021-08-25 10:00:00,448.3,448.54,448.07,448.43
2021-08-25 11:00:00,448.43,449.21,448.38,449.08
2021-08-25 12:00:00,449.08,449.38,449.04,449.26
2021-08-25 13:00:00,449.26,449.27,449.03,449.06
2021-08-25 14:00:00,449.06,449.3,448.87,449.11
2021-08-25 15:00:00,449.11,449.46,448.78,448.88
2021-08-26 09:00:00,448.61,448.86,448.19,448.2
2021-08-26 10:00:00,448.2,448.61,446.49,446.92
2021-08-26 11:00:00,446.92,447.91,446.18,447.5
2021-08-26 12:00:00,447.5,448.09,447.49,447.72
2021-08-26 13:00:00,447.72,447.91,447.16,447.49
2021-08-26 14:00:00,447.49,447.5,446.66,446.74
2021-08-26 15:00:00,446.74,446.97,446.16,446.27
2021-08-27 09:00:00,447.12,448.02,447.07,447.79
2021-08-27 10:00:00,447.79,449.86,447.13,449.63
2021-08-27 11:00:00,449.63,449.98,449.24,449.88
2021-08-27 12:00:00,449.88,450.19,449.68,450.17
2021-08-27 13:00:00,450.17,450.46,450.13,450.34
2021-08-27 14:00:00,450.34,450.36,449.99,450.17
2021-08-27 15:00:00,450.17,450.65,450.02,450.18
2021-08-30 09:00:00,450.99,451.48,450.71,451.44
2021-08-30 10:00:00,451.44,452.82,451.25,452.8
2021-08-30 11:00:00,452.8,453.07,452.6,452.91
2021-08-30 12:00:00,452.91,452.96,452.36,452.72
2021-08-30 13:00:00,452.72,452.95,452.6,452.94
2021-08-30 14:00:00,452.94,453.07,452.62,452.89
2021-08-30 15:00:00,452.89,452.99,452.09,452.22
2021-08-31 09:00:00,452.13,452.25,450.92,451.12
2021-08-31 10:00:00,451.12,452.12,451.04,452.08
2021-08-31 11:00:00,452.08,452.49,451.68,452.33
2021-08-31 12:00:00,452.33,452.47,452.13,452.28
2021-08-31 13:00:00,452.28,452.29,451.4,451.85
2021-08-31 14:00:00,451.85,451.91,451.33,451.84
2021-08-31 15:00:00,451.84,451.96,451.17,451.61
2021-09-01 09:00:00,452.58,452.69,451.82,452.0
2021-09-01 10:00:00,452.0,452.63,451.98,452.59
2021-09-01 11:00:00,452.59,452.67,452.11,452.37
2021-09-01 12:00:00,452.37,453.0,452.34,452.98
2021-09-01 13:00:00,452.98,453.11,452.86,453.03
2021-09-01 14:00:00,453.03,453.06,452.23,452.34
2021-09-01 15:00:00,452.34,452.47,451.55,451.82
2021-09-02 09:00:00,453.32,454.06,453.24,453.4
2021-09-02 10:00:00,453.4,453.71,453.05,453.46
2021-09-02 11:00:00,453.46,453.77,453.27,453.48
2021-09-02 12:00:00,453.48,453.53,453.08,453.38
2021-09-02 13:00:00,453.38,453.44,452.24,452.36
2021-09-02 14:00:00,452.36,452.79,451.91,452.72
2021-09-02 15:00:00,452.72,453.22,452.13,453.2
2021-09-03 09:00:00,451.98,452.81,451.55,452.43
2021-09-03 10:00:00,452.43,453.0,452.13,452.54
2021-09-03 11:00:00,452.54,453.05,452.39,452.59
2021-09-03 12:00:00,452.59,452.89,452.49,452.72
2021-09-03 13:00:00,452.72,453.47,452.7,453.42
2021-09-03 14:00:00,453.42,453.47,453.21,453.37
2021-09-03 15:00:00,453.37,453.63,452.85,453.06
2021-09-07 09:00:00,452.71,452.82,451.31,451.75
2021-09-07 10:00:00,451.75,451.82,450.74,451.7
2021-09-07 11:00:00,451.7,451.72,450.8,451.28
2021-09-07 12:00:00,451.28,452.24,451.23,452.19
2021-09-07 13:00:00,452.19,452.43,452.03,452.35
2021-09-07 14:00:00,452.35,452.36,451.74,452.11
2021-09-07 15:00:00,452.11,452.28,451.43,451.52
2021-09-08 09:00:00,450.89,451.43,450.35,451.26
2021-09-08 10:00:00,451.26,451.67,448.86,449.43
2021-09-08 11:00:00,449.43,450.39,449.15,449.38
2021-09-08 12:00:00,449.38,450.87,449.16,450.26
2021-09-08 13:00:00,450.26,450.76,450.06,450.33
2021-09-08 14:00:00,450.33,451.05,450.3,450.76
2021-09-08 15:00:00,450.76,451.13,450.38,450.95
2021-09-09 09:00:00,450.7,452.02,450.48,451.81
2021-09-09 10:00:00,451.81,452.56,451.6,451.87
2021-09-09 11:00:00,451.87,451.98,450.74,451.22
2021-09-09 12:00:00,451.22,451.25,450.45,450.59
2021-09-09 13:00:00,450.59,451.05,448.97,449.31
2021-09-09 14:00:00,449.31,449.92,448.72,449.81
2021-09-09 15:00:00,449.81,450.15,448.74,448.96
2021-09-10 09:00:00,451.04,451.49,449.49,449.7
2021-09-10 10:00:00,449.7,449.71,447.42,448.21
2021-09-10 11:00:00,448.21,448.37,447.34,447.92
2021-09-10 12:00:00,447.92,449.32,447.71,449.12
2021-09-10 13:00:00,449.12,449.38,448.43,448.63
2021-09-10 14:00:00,448.63,448.78,447.83,447.9
2021-09-10 15:00:00,447.9,447.92,445.31,445.5
2021-09-13 09:00:00,448.65,448.92,446.77,447.19
2021-09-13 10:00:00,447.19,447.45,445.47,446.7
2021-09-13 11:00:00,446.7,446.87,444.86,445.39
2021-09-13 12:00:00,445.39,446.19,445.1,446.07
2021-09-13 13:00:00,446.07,446.37,444.71,444.92
2021-09-13 14:00:00,444.92,445.31,444.14,444.87
2021-09-13 15:00:00,444.87,446.58,444.11,446.56
2021-09-14 09:00:00,448.13,448.34,446.01,446.09
2021-09-14 10:00:00,446.09,446.13,444.6,444.96
2021-09-14 11:00:00,444.96,446.04,444.95,446.02
2021-09-14 12:00:00,446.02,446.29,444.79,444.89
2021-09-14 13:00:00,444.89,445.22,444.06,445.02
2021-09-14 14:00:00,445.02,445.12,443.22,444.11
2021-09-14 15:00:00,444.11,444.29,443.25,444.18
2021-09-15 09:00:00,444.62,445.39,443.44,445.05
2021-09-15 10:00:00,445.05,445.53,443.91,445.03
2021-09-15 11:00:00,445.03,445.57,444.75,445.38
2021-09-15 12:00:00,445.38,447.1,445.03,446.93
2021-09-15 13:00:00,446.93,447.93,446.92,447.4
2021-09-15 14:00:00,447.4,447.7,447.15,447.27
2021-09-15 15:00:00,447.27,448.41,447.18,447.86
2021-09-16 09:00:00,447.32,448.27,445.82,446.14
2021-09-16 10:00:00,446.14,446.14,444.02,444.58
2021-09-16 11:00:00,444.58,445.33,444.36,445.3
2021-09-16 12:00:00,445.3,446.36,445.0,445.99
2021-09-16 13:00:00,445.99,446.76,445.42,446.75
2021-09-16 14:00:00,446.75,447.55,446.48,447.46
2021-09-16 15:00:00,447.46,448.36,446.99,447.15
2021-09-17 09:00:00,444.92,445.37,443.08,443.5
2021-09-17 10:00:00,443.5,443.73,441.94,442.43
2021-09-17 11:00:00,442.43,443.09,441.63,442.25
2021-09-17 12:00:00,442.25,443.24,442.13,442.7
2021-09-17 13:00:00,442.7,442.74,441.02,441.54
2021-09-17 14:00:00,441.54,442.06,441.02,441.64
2021-09-17 15:00:00,441.64,442.22,441.11,441.42
2021-09-20 09:00:00,434.88,436.56,433.92,435.73
2021-09-20 10:00:00,435.73,435.84,433.87,434.17
2021-09-20 11:00:00,434.17,435.22,432.86,432.89
2021-09-20 12:00:00,432.89,433.02,431.59,431.62
2021-09-20 13:00:00,431.62,432.4,430.69,431.99
2021-09-20 14:00:00,431.99,432.36,429.17,429.71
2021-09-20 15:00:00,429.71,434.42,428.86,434.06
2021-09-21 09:00:00,436.53,437.9,435.5,436.39
2021-09-21 10:00:00,436.39,436.74,433.07,433.74
2021-09-21 11:00:00,433.74,436.23,433.15,435.86
2021-09-21 12:00:00,435.86,436.97,434.92,435.4
2021-09-21 13:00:00,435.4,435.61,433.77,434.21
2021-09-21 14:00:00,434.21,435.78,433.55,434.99
2021-09-21 15:00:00,434.99,436.05,433.54,433.68
2021-09-22 09:00:00,436.05,436.84,435.07,436.84
2021-09-22 10:00:00,436.84,438.05,436.61,437.95
2021-09-22 11:00:00,437.95,439.58,437.93,438.94
2021-09-22 12:00:00,438.94,439.03,438.28,438.46
2021-09-22 13:00:00,438.46,438.49,437.53,438.01
2021-09-22 14:00:00,438.01,440.03,436.6,437.62
2021-09-22 15:00:00,437.62,439.73,437.11,437.83
2021-09-23 09:00:00,439.84,442.82,439.6,442.2
2021-09-23 10:00:00,442.2,443.92,442.2,443.7
2021-09-23 11:00:00,443.7,443.77,442.81,443.73
2021-09-23 12:00:00,443.73,444.13,443.29,443.73
2021-09-23 13:00:00,443.73,444.88,443.73,444.86
2021-09-23 14:00:00,444.86,444.87,443.92,444.19
2021-09-23 15:00:00,444.19,444.27,443.03,443.13
2021-09-24 09:00:00,441.44,443.64,441.21,443.62
2021-09-24 10:00:00,443.62,443.91,442.2,442.65
2021-09-24 11:00:00,442.65,443.39,442.14,443.21
2021-09-24 12:00:00,443.21,443.68,442.95,443.45
2021-09-24 13:00:00,443.45,443.56,442.79,442.81
2021-09-24 14:00:00,442.81,443.97,442.79,443.95
2021-09-24 15:00:00,443.95,444.67,443.36,443.92
2021-09-27 09:00:00,442.81,443.3,441.9,442.89
2021-09-27 10:00:00,442.89,444.05,442.44,443.19
2021-09-27 11:00:00,443.19,443.83,442.31,442.74
2021-09-27 12:00:00,442.74,443.31,442.07,442.32
2021-09-27 13:00:00,442.32,443.43,442.14,443.4
2021-09-27 14:00:00,443.4,443.72,443.13,443.22
2021-09-27 15:00:00,443.22,443.69,442.32,442.68
2021-09-28 09:00:00,439.69,440.04,437.19,438.02
2021-09-28 10:00:00,438.02,438.02,434.87,435.65
2021-09-28 11:00:00,435.65,436.07,433.76,434.57
2021-09-28 12:00:00,434.57,435.13,433.07,433.32
2021-09-28 13:00:00,433.32,435.03,432.94,433.7
2021-09-28 14:00:00,433.7,436.19,433.02,435.85
2021-09-28 15:00:00,435.85,436.67,433.17,433.75
2021-09-29 09:00:00,435.19,436.5,434.03,436.23
2021-09-29 10:00:00,436.23,437.05,435.49,436.75
2021-09-29 11:00:00,436.75,436.81,435.01,435.69
2021-09-29 12:00:00,435.69,435.95,434.25,435.0
2021-09-29 13:00:00,435.0,435.38,433.85,434.93
2021-09-29 14:00:00,434.93,436.98,434.84,436.65
2021-09-29 15:00:00,436.65,436.89,433.95,434.43
2021-09-30 09:00:00,436.02,436.77,435.25,435.84
2021-09-30 10:00:00,435.84,436.12,433.38,433.73
2021-09-30 11:00:00,433.73,435.13,431.52,432.26
2021-09-30 12:00:00,432.26,432.47,430.0,430.86
2021-09-30 13:00:00,430.86,432.23,430.41,431.89
2021-09-30 14:00:00,431.89,433.87,431.8,432.38
2021-09-30 15:00:00,432.38,433.6,428.94,429.18
2021-10-01 09:00:00,430.98,431.62,428.8,429.41
2021-10-01 10:00:00,429.41,430.32,427.25,429.19
2021-10-01 11:00:00,429.19,432.1,428.28,431.44
